frameNumber,"TDEP, 0.1 in","CVEL, m/h","TENS, lbf","CS, m/h" 
2403,1141490.0,-694.94384765625,4945.00048828125,694.94384765625
2404,1141480.0,-694.9440307617188,4945.00048828125,694.9440307617188
2405,1141470.0,-694.94384765625,4906.0,694.94384765625
2406,1141460.0,-695.1177368164062,4887.0,695.1177368164062
2407,1141450.0,-694.9440307617188,4887.0,694.9440307617188
2408,1141440.0,-694.9440307617188,4927.0,694.9440307617188
2409,1141430.0,-694.5966796875,4946.0,694.5966796875
2410,1141420.0,-694.94384765625,4946.0,694.94384765625
2411,1141410.0,-694.9440307617188,4914.0,694.9440307617188
2412,1141400.0,-699.6911010742188,4895.0,699.6911010742188
2413,1141390.0,-699.3411254882812,4895.0,699.3411254882812
2414,1141380.0,-699.69091796875,4861.0,699.69091796875
2415,1141370.0,-699.69091796875,4756.0,699.69091796875
2416,1141360.0,-699.5160522460938,4756.0,699.5160522460938
2417,1141350.0,-695.1179809570312,4646.0,695.1179809570312
2418,1141340.0,-695.1177368164062,4608.0,695.1177368164062
2419,1141330.0,-699.5158081054688,4608.0,699.5158081054688
2420,1141320.0,-699.3411254882812,4601.0,699.3411254882812
2421,1141310.0,-699.69091796875,4591.0,699.69091796875
2422,1141300.0,-704.2640380859375,4591.0,704.2640380859375
2423,1141290.0,-704.2640380859375,4591.0,704.2640380859375
2424,1141280.0,-699.34130859375,4609.0,699.34130859375
2425,1141270.0,-699.69091796875,4653.0,699.69091796875
2426,1141260.0,-699.69091796875,4653.0,699.69091796875
2427,1141250.0,-699.5160522460938,4653.0,699.5160522460938
2428,1141240.0,-699.5158081054688,4668.0,699.5158081054688
2429,1141230.0,-699.5158081054688,4668.0,699.5158081054688
2430,1141220.0,-704.2640380859375,4693.0,704.2640380859375
2431,1141210.0,-704.0880737304688,4693.0,704.0880737304688
2432,1141200.0,-694.770263671875,4706.00048828125,694.770263671875
2433,1141190.0,-695.1177368164062,4693.0,695.1177368164062
2434,1141180.0,-699.69091796875,4693.0,699.69091796875
2435,1141170.0,-701.3795776367188,4725.39990234375,701.3795776367188
2436,1141160.0,-707.4475708007812,4519.900390625,707.4475708007812
2437,1141150.0,-704.2635498046875,4586.75,704.2635498046875
2438,1141140.0,-701.1574096679688,4671.0,701.1574096679688
2439,1141130.0,-700.7464599609375,4701.5,700.7464599609375
2440,1141120.0,-703.4432373046875,4749.33349609375,703.4432373046875
2441,1141110.0,-693.3162841796875,4875.375,693.3162841796875
2442,1141100.0,-694.9439697265625,4875.62451171875,694.9439697265625
2443,1141090.0,-699.5159912109375,4861.00048828125,699.5159912109375
2444,1141080.0,-699.5160522460938,4874.0,699.5160522460938
2445,1141070.0,-694.9440307617188,4894.0,694.9440307617188
2446,1141060.0,-694.9440307617188,4880.0,694.9440307617188
2447,1141050.0,-697.22998046875,4863.0,697.22998046875
2448,1141040.0,-699.5158081054688,4922.0,699.5158081054688
2449,1141030.0,-692.744873046875,5007.0,692.744873046875
2450,1141020.0,-690.3720703125,5007.0,690.3720703125
2451,1141010.0,-697.3167724609375,4994.00048828125,697.3167724609375
2452,1141000.0,-699.5160522460938,5033.0,699.5160522460938
2453,1140990.0,-699.6035766601562,5015.0,699.6035766601562
2454,1140980.0,-699.5158081054688,4888.0,699.5158081054688
2455,1140970.0,-701.8895263671875,4794.0,701.8895263671875
2456,1140960.0,-699.5160522460938,4799.0,699.5160522460938
2457,1140950.0,-704.2640380859375,4799.0,704.2640380859375
2458,1140940.0,-704.0878295898438,4799.0,704.0878295898438
2459,1140930.0,-704.0880737304688,4771.0,704.0880737304688
2460,1140920.0,-704.2640380859375,4767.0,704.2640380859375
2461,1140910.0,-699.5160522460938,4767.0,699.5160522460938
2462,1140900.0,-699.5160522460938,4767.0,699.5160522460938
2463,1140890.0,-699.5160522460938,4785.0,699.5160522460938
2464,1140880.0,-699.69091796875,4785.0,699.69091796875
2465,1140870.0,-699.69091796875,4785.0,699.69091796875
2466,1140860.0,-699.5160522460938,4785.0,699.5160522460938
2467,1140850.0,-699.5158081054688,4791.0,699.5158081054688
2468,1140840.0,-699.69091796875,4788.0,699.69091796875
2469,1140830.0,-699.5160522460938,4788.0,699.5160522460938
2470,1140820.0,-699.5160522460938,4788.0,699.5160522460938
2471,1140810.0,-694.9440307617188,4763.0,694.9440307617188
2472,1140800.0,-699.69091796875,4810.00048828125,699.69091796875
2473,1140790.0,-701.8019409179688,4846.5,701.8019409179688
2474,1140780.0,-704.2640380859375,4854.0,704.2640380859375
2475,1140770.0,-699.69091796875,4854.0,699.69091796875
2476,1140760.0,-701.8020629882812,4741.0,701.8020629882812
2477,1140750.0,-704.1759033203125,4697.5,704.1759033203125
2478,1140740.0,-699.6035766601562,4561.0,699.6035766601562
2479,1140730.0,-701.8019409179688,4519.5,701.8019409179688
2480,1140720.0,-704.2640380859375,4543.0,704.2640380859375
2481,1140710.0,-704.0880737304688,4566.5,704.0880737304688
2482,1140700.0,-699.69091796875,4558.0,699.69091796875
2483,1140690.0,-699.5158081054688,4568.0,699.5158081054688
2484,1140680.0,-699.5160522460938,4629.0,699.5160522460938
2485,1140670.0,-699.603515625,4636.00048828125,699.603515625
2486,1140660.0,-699.5743408203125,4643.66650390625,699.5743408203125
2487,1140650.0,-701.3720092773438,4702.61083984375,701.3720092773438
2488,1140640.0,-692.155029296875,4844.28564453125,692.155029296875
2489,1140630.0,-688.5775756835938,5042.0,688.5775756835938
2490,1140620.0,-690.4295043945312,5003.66650390625,690.4295043945312
2491,1140610.0,-685.8857421875,4969.5,685.8857421875
2492,1140600.0,-690.3720703125,4994.00048828125,690.3720703125
2493,1140590.0,-699.69091796875,4954.0,699.69091796875
2494,1140580.0,-699.5160522460938,4954.0,699.5160522460938
2495,1140570.0,-699.5158081054688,4913.0,699.5158081054688
2496,1140560.0,-699.5160522460938,4900.00048828125,699.5160522460938
2497,1140550.0,-695.1179809570312,4900.00048828125,695.1179809570312
2498,1140540.0,-694.9440307617188,4927.0,694.9440307617188
2499,1140530.0,-694.94384765625,5005.0,694.94384765625
2500,1140520.0,-699.69091796875,5005.0,699.69091796875
2501,1140510.0,-699.5160522460938,5051.0,699.5160522460938
2502,1140500.0,-699.6911010742188,5057.0,699.6911010742188
2503,1140490.0,-699.6911010742188,5057.0,699.6911010742188
2504,1140480.0,-694.9440307617188,5057.0,694.9440307617188
2505,1140470.0,-699.5158081054688,5077.0,699.5158081054688
2506,1140460.0,-704.2640380859375,5079.0,704.2640380859375
2507,1140450.0,-704.2640380859375,5079.0,704.2640380859375
2508,1140440.0,-708.6600341796875,4955.0,708.6600341796875
2509,1140430.0,-708.6600341796875,4837.0,708.6600341796875
2510,1140420.0,-708.8372192382812,4837.0,708.8372192382812
2511,1140410.0,-708.8372192382812,4823.0,708.8372192382812
2512,1140400.0,-704.0878295898438,4814.0,704.0878295898438
2513,1140390.0,-704.2640380859375,4814.0,704.2640380859375
2514,1140380.0,-704.0880737304688,4741.0,704.0880737304688
2515,1140370.0,-704.0880737304688,4741.0,704.0880737304688
2516,1140360.0,-704.0880737304688,4706.00048828125,704.0880737304688
2517,1140350.0,-704.2640380859375,4706.00048828125,704.2640380859375
2518,1140340.0,-704.2640380859375,4706.00048828125,704.2640380859375
2519,1140330.0,-699.5158081054688,4729.0,699.5158081054688
2520,1140320.0,-703.9121704101562,4715.0,703.9121704101562
2521,1140310.0,-703.9121704101562,4715.0,703.9121704101562
2522,1140300.0,-708.8372192382812,4715.0,708.8372192382812
2523,1140290.0,-708.8372192382812,4656.0,708.8372192382812
2524,1140280.0,-708.8372192382812,4656.0,708.8372192382812
2525,1140270.0,-708.6600341796875,4634.0,708.6600341796875
2526,1140260.0,-704.2640380859375,4634.0,704.2640380859375
2527,1140250.0,-704.2640380859375,4634.0,704.2640380859375
2528,1140240.0,-704.0880737304688,4635.0,704.0880737304688
2529,1140230.0,-699.5158081054688,4680.0,699.5158081054688
2530,1140220.0,-699.69091796875,4680.0,699.69091796875
2531,1140210.0,-699.69091796875,4680.0,699.69091796875
2532,1140200.0,-699.5160522460938,4745.0,699.5160522460938
2533,1140190.0,-699.3411254882812,4769.0,699.3411254882812
2534,1140180.0,-699.5158081054688,4764.49951171875,699.5158081054688
2535,1140170.0,-704.0880737304688,4755.00048828125,704.0880737304688
2536,1140160.0,-704.176025390625,4731.0,704.176025390625
2537,1140150.0,-704.2049560546875,4538.0,704.2049560546875
2538,1140140.0,-701.0397338867188,4491.3330078125,701.0397338867188
2539,1140130.0,-699.5159301757812,4473.00048828125,699.5159301757812
2540,1140120.0,-699.603515625,4523.5,699.603515625
2541,1140110.0,-699.5160522460938,4558.0,699.5160522460938
2542,1140100.0,-700.9818115234375,4592.66650390625,700.9818115234375
2543,1140090.0,-698.3593139648438,4640.85693359375,698.3593139648438
2544,1140080.0,-693.0084228515625,4768.4814453125,693.0084228515625
2545,1140070.0,-686.900146484375,4840.25,686.900146484375
2546,1140060.0,-685.8342895507812,4906.7998046875,685.8342895507812
2547,1140050.0,-690.4368896484375,4959.5,690.4368896484375
2548,1140040.0,-687.381591796875,4866.0,687.381591796875
2549,1140030.0,-692.657958984375,4887.5,692.657958984375
2550,1140020.0,-695.1179809570312,4878.0,695.1179809570312
2551,1140010.0,-690.3720703125,4886.0,690.3720703125
2552,1140000.0,-685.800048828125,4901.0,685.800048828125
2553,1139990.0,-685.9714965820312,4901.0,685.9714965820312
2554,1139980.0,-685.800048828125,4894.0,685.800048828125
2555,1139970.0,-685.800048828125,4897.0,685.800048828125
2556,1139960.0,-690.5446166992188,4897.0,690.5446166992188
2557,1139950.0,-685.800048828125,4943.00048828125,685.800048828125
2558,1139940.0,-685.9714965820312,4957.0,685.9714965820312
2559,1139930.0,-685.9714965820312,4968.0,685.9714965820312
2560,1139920.0,-690.3720703125,5015.0,690.3720703125
2561,1139910.0,-695.1179809570312,5015.0,695.1179809570312
2562,1139900.0,-695.1177368164062,4981.0,695.1177368164062
2563,1139890.0,-694.9439697265625,4870.0,694.9439697265625
2564,1139880.0,-695.1177368164062,4778.0,695.1177368164062
2565,1139870.0,-694.9440307617188,4749.0,694.9440307617188
2566,1139860.0,-699.5160522460938,4749.0,699.5160522460938
2567,1139850.0,-699.69091796875,4687.0,699.69091796875
2568,1139840.0,-699.5160522460938,4640.0,699.5160522460938
2569,1139830.0,-694.94384765625,4640.0,694.94384765625
2570,1139820.0,-695.1177368164062,4660.0,695.1177368164062
2571,1139810.0,-695.1177368164062,4660.0,695.1177368164062
2572,1139800.0,-694.9440307617188,4694.0,694.9440307617188
2573,1139790.0,-699.5160522460938,4694.0,699.5160522460938
2574,1139780.0,-699.5160522460938,4694.0,699.5160522460938
2575,1139770.0,-704.2640380859375,4688.0,704.2640380859375
2576,1139760.0,-704.0878295898438,4684.0,704.0878295898438
2577,1139750.0,-704.0878295898438,4684.0,704.0878295898438
2578,1139740.0,-699.5160522460938,4684.0,699.5160522460938
2579,1139730.0,-699.6911010742188,4698.0,699.6911010742188
2580,1139720.0,-699.6911010742188,4698.0,699.6911010742188
2581,1139710.0,-694.9440307617188,4724.0,694.9440307617188
2582,1139700.0,-694.94384765625,4724.0,694.94384765625
2583,1139690.0,-699.69091796875,4767.0,699.69091796875
2584,1139680.0,-708.6600341796875,4815.0,708.6600341796875
2585,1139670.0,-699.5160522460938,4815.0,699.5160522460938
2586,1139660.0,-701.889404296875,4821.0,701.889404296875
2587,1139650.0,-713.2914428710938,4745.0,713.2914428710938
2588,1139640.0,-709.802734375,4521.75,709.802734375
2589,1139630.0,-708.7486572265625,4422.50048828125,708.7486572265625
2590,1139620.0,-708.6600341796875,4396.0,708.6600341796875
2591,1139610.0,-704.0880737304688,4398.0,704.0880737304688
2592,1139600.0,-704.176025390625,4502.0,704.176025390625
2593,1139590.0,-704.0878295898438,4579.0,704.0878295898438
2594,1139580.0,-708.8372192382812,4565.00048828125,708.8372192382812
2595,1139570.0,-708.6600341796875,4561.0,708.6600341796875
2596,1139560.0,-704.1759033203125,4588.0,704.1759033203125
2597,1139550.0,-704.1467895507812,4606.0,704.1467895507812
2598,1139540.0,-703.0472412109375,4706.75,703.0472412109375
2599,1139530.0,-699.0936279296875,4730.30029296875,699.0936279296875
2600,1139520.0,-697.4288330078125,4869.7998046875,697.4288330078125
2601,1139510.0,-692.6580810546875,4892.0,692.6580810546875
2602,1139500.0,-690.458251953125,4855.5,690.458251953125
2603,1139490.0,-694.944091796875,4902.5,694.944091796875
2604,1139480.0,-694.9440307617188,4910.0,694.9440307617188
2605,1139470.0,-692.657958984375,4934.0,692.657958984375
2606,1139460.0,-690.3719482421875,5012.99951171875,690.3719482421875
2607,1139450.0,-695.0308837890625,5062.0,695.0308837890625
2608,1139440.0,-695.1177368164062,5017.0,695.1177368164062
2609,1139430.0,-694.9439697265625,4975.0,694.9439697265625
2610,1139420.0,-690.3720703125,4911.0,690.3720703125
2611,1139410.0,-697.3167724609375,4876.0,697.3167724609375
2612,1139400.0,-699.5158081054688,4876.0,699.5158081054688
2613,1139390.0,-699.5160522460938,4835.0,699.5160522460938
2614,1139380.0,-694.9440307617188,4835.0,694.9440307617188
2615,1139370.0,-695.1177368164062,4803.0,695.1177368164062
2616,1139360.0,-695.291748046875,4809.0,695.291748046875
2617,1139350.0,-694.9440307617188,4809.0,694.9440307617188
2618,1139340.0,-694.9440307617188,4809.0,694.9440307617188
2619,1139330.0,-694.9440307617188,4809.0,694.9440307617188
2620,1139320.0,-694.9440307617188,4766.0,694.9440307617188
2621,1139310.0,-694.9440307617188,4766.0,694.9440307617188
2622,1139300.0,-690.3720703125,4766.0,690.3720703125
2623,1139290.0,-695.1177368164062,4759.00048828125,695.1177368164062
2624,1139280.0,-695.1177368164062,4809.0,695.1177368164062
2625,1139270.0,-699.5158081054688,4809.0,699.5158081054688
2626,1139260.0,-699.5158081054688,4809.0,699.5158081054688
2627,1139250.0,-699.5160522460938,4818.0,699.5160522460938
2628,1139240.0,-699.5160522460938,4814.0,699.5160522460938
2629,1139230.0,-695.1177368164062,4814.0,695.1177368164062
2630,1139220.0,-694.9440307617188,4833.0,694.9440307617188
2631,1139210.0,-699.5158081054688,4853.00048828125,699.5158081054688
2632,1139200.0,-704.2640380859375,4853.00048828125,704.2640380859375
2633,1139190.0,-708.8372192382812,4817.0,708.8372192382812
2634,1139180.0,-704.2640380859375,4729.0,704.2640380859375
2635,1139170.0,-704.26416015625,4682.0,704.26416015625
2636,1139160.0,-699.69091796875,4560.0,699.69091796875
2637,1139150.0,-704.2640380859375,4560.0,704.2640380859375
2638,1139140.0,-704.0880737304688,4536.0,704.0880737304688
2639,1139130.0,-704.2642211914062,4546.0,704.2642211914062
2640,1139120.0,-704.2640380859375,4546.0,704.2640380859375
2641,1139110.0,-704.2640380859375,4536.0,704.2640380859375
2642,1139100.0,-699.5160522460938,4566.0,699.5160522460938
2643,1139090.0,-699.69091796875,4566.0,699.69091796875
2644,1139080.0,-699.6911010742188,4635.0,699.6911010742188
2645,1139070.0,-704.2640380859375,4635.0,704.2640380859375
2646,1139060.0,-699.3411254882812,4660.0,699.3411254882812
2647,1139050.0,-699.5160522460938,4651.0,699.5160522460938
2648,1139040.0,-701.889892578125,4668.5,701.889892578125
2649,1139030.0,-706.2625122070312,4667.54541015625,706.2625122070312
2650,1139020.0,-703.1736450195312,4593.0,703.1736450195312
2651,1139010.0,-700.6589965820312,4694.25,700.6589965820312
2652,1139000.0,-699.551025390625,4721.39990234375,699.551025390625
2653,1138990.0,-698.416748046875,4797.625,698.416748046875
2654,1138980.0,-696.27001953125,4892.09130859375,696.27001953125
2655,1138970.0,-695.001953125,4888.33349609375,695.001953125
2656,1138960.0,-694.94384765625,4910.0,694.94384765625
2657,1138950.0,-695.0308837890625,4881.5,695.0308837890625
2658,1138940.0,-695.0308837890625,4909.0,695.0308837890625
2659,1138930.0,-690.5446166992188,4948.0,690.5446166992188
2660,1138920.0,-690.3720703125,4948.0,690.3720703125
2661,1138910.0,-690.3719482421875,4921.0,690.3719482421875
2662,1138900.0,-690.3720703125,4932.0,690.3720703125
2663,1138890.0,-695.0308837890625,5024.5,695.0308837890625
2664,1138880.0,-694.94384765625,5025.0,694.94384765625
2665,1138870.0,-690.5447387695312,4965.00048828125,690.5447387695312
2666,1138860.0,-690.3719482421875,4943.50048828125,690.3719482421875
2667,1138850.0,-690.5446166992188,4891.0,690.5446166992188
2668,1138840.0,-690.3720703125,4866.0,690.3720703125
2669,1138830.0,-690.5446166992188,4823.0,690.5446166992188
2670,1138820.0,-690.371826171875,4823.0,690.371826171875
2671,1138810.0,-694.9440307617188,4776.0,694.9440307617188
2672,1138800.0,-690.5446166992188,4756.0,690.5446166992188
2673,1138790.0,-690.5446166992188,4756.0,690.5446166992188
2674,1138780.0,-694.9440307617188,4756.0,694.9440307617188
2675,1138770.0,-694.9440307617188,4748.0,694.9440307617188
2676,1138760.0,-690.5446166992188,4722.0,690.5446166992188
2677,1138750.0,-690.5446166992188,4722.0,690.5446166992188
2678,1138740.0,-690.3720703125,4722.0,690.3720703125
2679,1138730.0,-694.94384765625,4706.00048828125,694.94384765625
2680,1138720.0,-695.1177368164062,4748.0,695.1177368164062
2681,1138710.0,-690.3720703125,4748.0,690.3720703125
2682,1138700.0,-690.3720703125,4748.0,690.3720703125
2683,1138690.0,-690.3720703125,4809.0,690.3720703125
2684,1138680.0,-690.5446166992188,4810.00048828125,690.5446166992188
2685,1138670.0,-694.94384765625,4810.00048828125,694.94384765625
2686,1138660.0,-697.2299194335938,4844.0,697.2299194335938
2687,1138650.0,-699.5160522460938,4861.0,699.5160522460938
2688,1138640.0,-699.603515625,4746.0,699.603515625
2689,1138630.0,-699.5159301757812,4654.0,699.5159301757812
2690,1138620.0,-699.6910400390625,4610.00048828125,699.6910400390625
2691,1138610.0,-699.5159301757812,4550.99951171875,699.5159301757812
2692,1138600.0,-699.69091796875,4532.0,699.69091796875
2693,1138590.0,-699.5160522460938,4535.0,699.5160522460938
2694,1138580.0,-699.5160522460938,4553.0,699.5160522460938
2695,1138570.0,-704.2640380859375,4553.0,704.2640380859375
2696,1138560.0,-704.0878295898438,4588.0,704.0878295898438
2697,1138550.0,-704.0880737304688,4588.0,704.0880737304688
2698,1138540.0,-701.8900146484375,4620.00048828125,701.8900146484375
2699,1138530.0,-699.603515625,4620.5,699.603515625
2700,1138520.0,-698.050048828125,4687.55517578125,698.050048828125
